Code commune,Libellé de la commune,N.Pan.,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,D_elec_2020
77022,Barbizon,2.0,LNC,M,TAPONAT,Gerard,Union pour Barbizon,12.0,0.0,1.0,445.0,34.07,55.14,0.0
77027,Beaumont-du-Gâtinais,2.0,LNC,M,MONCEL,Hugues,HORIZONS 2020-2026,12.0,0.0,2.0,225.0,30.7,56.11,0.0
77037,Bois-le-Roi,3.0,LDVC,M,DINTILHAC,David,UNIS POUR BOIS-LE-ROI,20.0,0.0,4.0,822.0,16.76,36.73,0.0
77053,Brie-Comte-Robert,2.0,LSOC,M,LAVIOLETTE,Jean,VIVRE A BRIE 2020-2026,26.0,0.0,12.0,1770.0,16.3,51.22,1.0
77055,Brou-sur-Chantereine,3.0,LDVG,F,BARNIER,Stéphanie,SOYONS BROU,22.0,0.0,1.0,632.0,23.24,61.18,1.0
77058,Bussy-Saint-Georges,4.0,LLR,M,DUBOSC,Yann,VIVRE BUSSY,26.0,0.0,12.0,2141.0,13.77,47.99,0.0
77083,Champs-sur-Marne,4.0,LDVG,F,TALLET,Maud,UNE VILLE CITOYENNE ET SOLIDAIRE AVEC MAUD TALLET,27.0,0.0,6.0,1905.0,13.26,46.89,1.0
77106,Chauffry,1.0,LNC,M,WARZOCHA,Richard,"CHAUFFRY, UN FUTUR AVEC VOUS",12.0,0.0,1.0,217.0,29.32,59.29,0.0
77114,Chevry-Cossigny,1.0,LDVG,M,WOFSY,Jonathan,DURABLEMENT CHEVRIARDS,20.0,0.0,5.0,709.0,24.49,48.9,1.0
77142,Crécy-la-Chapelle,2.0,LDVC,M,CAROUGE,Bernard,"CRECY-LA-CHAPELLE, PASSIONNÉMENT AVEC VOUS",20.0,0.0,2.0,672.0,20.84,46.06,0.0
77152,Dammarie-les-Lys,1.0,LDVD,M,BATTAIL,Gilles,DAMMARIE MA VILLE,27.0,0.0,9.0,1626.0,13.24,49.53,0.0
77153,Dammartin-en-Goële,2.0,LLR,M,DUTRUGE,Michel,MD2020,21.0,0.0,2.0,886.0,14.39,38.22,0.0
77169,Emerainville,3.0,LDVD,M,KELYOR,Alain,EMERAINVILLE AU COEUR,21.0,0.0,2.0,832.0,17.79,44.28,0.0
77186,Fontainebleau,3.0,LDVC,M,VALLETOUX,Frédéric,Union pour Fontainebleau,27.0,0.0,10.0,2348.0,23.13,60.38,0.0
77268,Magny-le-Hongre,3.0,LDVD,F,FLAMENT-BJARSTAL,Véronique,POUR MAGNY NOTRE VILLE,22.0,0.0,6.0,946.0,18.59,47.21,0.0
77288,Melun,1.0,LDVC,M,VOGEL,Louis,MELUN POUR VOUS,33.0,0.0,16.0,2081.0,11.3,50.6,0.0
77295,Moisenay,2.0,LNC,F,VAROQUI,Geneviève,ENSEMBLE NOUS SOMMES MOISENAY,12.0,0.0,2.0,280.0,27.05,45.23,0.0
77305,Montereau-Fault-Yonne,4.0,LUDI,M,CHÉRON,James,"AVEC NOTRE MAIRE JAMES CHÉRON, EN AVANT MONTEREAU",27.0,0.0,16.0,2901.0,29.11,53.55,0.0
77316,Moret-Loing-et-Orvanne,1.0,LDVG,M,ZAKEOSSIAN,Dikran,L'AVENIR MAINTENANT ! - PLUS LOIN  ENSEMBLE !,27.0,0.0,12.0,2040.0,21.24,50.11,1.0
77318,Mortcerf,3.0,LNC,M,BOUVIER,Christian,UN AVENIR POUR MORTCERF,12.0,0.0,2.0,294.0,30.69,50.43,0.0
77327,Nangis,3.0,LLR,F,LE BOUTER,Nolwenn,AGIR ENSEMBLE POUR NANGIS,22.0,0.0,10.0,1148.0,21.75,45.04,0.0
77350,Ozoir-la-Ferrière,4.0,LLR,M,ONETO,Jean-François,HORIZON,25.0,0.0,12.0,2397.0,16.56,40.22,0.0
77372,Pomponne,4.0,LDVC,M,BRUNET,Arnaud,POMPONNE AUTREMENT,19.0,0.0,2.0,462.0,18.61,39.42,0.0
77407,Saint-Fargeau-Ponthierry,3.0,LDVG,F,FELIX-BORON,Séverine,ENSEMBLE ET AUTREMENT,24.0,0.0,5.0,1520.0,16.55,44.41,1.0
77413,Saint-Germain-sur-Morin,2.0,LDVD,M,GOUROVITCH,Gérard,"POUR SAINT-GERMAIN, CONTINUONS ENSEMBLE !",21.0,0.0,2.0,491.0,18.61,47.58,0.0
77431,Saint-Pierre-lès-Nemours,2.0,LDVD,M,LANDAIS,Bruno,J'AIME SAINT-PIERRE-LES-NEMOURS,23.0,0.0,6.0,946.0,23.25,55.1,0.0
77441,Samois-sur-Seine,2.0,LNC,M,CHARIAU,Michel,VIVRE SAMOIS,14.0,0.0,2.0,356.0,21.1,41.93,0.0
77450,Servon,3.0,LNC,M,VILLAÇA,Marcel,(NOUS) SERVON(S) NOTRE VILLAGE,19.0,0.0,4.0,708.0,27.17,59.65,0.0
77464,Thorigny-sur-Marne,1.0,LDVC,M,DA SILVA,Manuel Luis,ENSEMBLE POUR THORIGNY,25.0,0.0,4.0,1329.0,20.35,46.99,0.0
77479,Vaires-sur-Marne,3.0,LDVC,F,JARDIN,Edmonde,AGIR ENSEMBLE POUR VAIRES,23.0,0.0,3.0,1148.0,13.36,34.62,0.0
77487,Vaux-le-Pénil,2.0,LDVG,M,DE MEYRIGNAC,Henri,"VAUX-LE-PENIL, NOTRE AVENIR, ENSEMBLE",26.0,0.0,4.0,1529.0,18.12,57.87,1.0
77493,Verneuil-l'Etang,2.0,LNC,M,CIBIER,Christian,VERNEUIL TOUJOURS,17.0,0.0,4.0,383.0,18.07,44.23,0.0
77495,Vert-Saint-Denis,5.0,LSOC,M,BAREILLE,Eric,UNIS POUR VERT SAINT DENIS,21.0,0.0,1.0,797.0,14.19,43.34,1.0
77514,Villeparisis,4.0,LUG,M,BOUCHE,Frederic,VILLEPARISIS AVEC VOUS,27.0,0.0,6.0,2239.0,15.45,50.26,1.0
77521,Villiers-sur-Morin,2.0,LNC,F,AUDOUX,Agnès,VILLIERS C'EST VOUS AVEC NOUS,15.0,0.0,1.0,345.0,25.0,54.42,0.0
77531,Voulx,3.0,LNC,M,BOLZE,Nicolas,AGIR POUR L'AVENIR DE VOULX,15.0,0.0,2.0,416.0,32.96,50.92,0.0
78003,Ablis,3.0,LNC,M,SIRET,Jean-François,Un souffle nouveau ensemble pour Ablis,18.0,0.0,2.0,621.0,25.56,54.91,0.0
78005,Achères,4.0,LDVD,M,HONORE,Marc,UNIS POUR ACHERES,28.0,0.0,5.0,2522.0,19.26,56.28,0.0
78015,Andrésy,3.0,LVEC,M,WASTL,Lionel,ANDRÉSY ENERGIES RENOUVELÉES,24.0,0.0,2.0,1688.0,18.51,44.98,1.0
78033,Aulnay-sur-Mauldre,2.0,LNC,M,CHARBIT,Jean-Christophe,VIVRE ENSEMBLE A AULNAY,12.0,0.0,1.0,355.0,40.25,56.26,0.0
78043,Bailly,2.0,LDVD,M,ALEXIS,Jacques,BAILLY AVEC VOUS,20.0,0.0,1.0,675.0,21.07,42.78,0.0
78089,Bonnières-sur-Seine,4.0,LDVG,M,POMMIER,Jean-Marc,"AVEC VOUS, POUR BONNIÈRES",22.0,0.0,6.0,574.0,21.57,59.42,1.0
78117,Buc,2.0,LDIV,M,GRASSET,Stéphane,TOUS ENSEMBLE POUR BUC !,22.0,0.0,1.0,1224.0,27.62,52.6,0.0
78123,Carrières-sous-Poissy,3.0,LECO,M,AIT,Eddie,AGIR POUR CARRIERES AVEC EDDIE AIT,25.0,0.0,3.0,1910.0,20.36,47.17,1.0
78165,Les Clayes-sous-Bois,1.0,LDVD,M,GUIGUEN,Philippe,LES CLAYES AVEC VOUS 2020,24.0,0.0,4.0,1925.0,16.41,41.82,0.0
78220,Les Essarts-le-Roi,1.0,LDVC,M,NEHLIL,Ismaël,EN AVANT LES ESSARTS,22.0,0.0,4.0,934.0,18.56,48.82,0.0
78224,L'Etang-la-Ville,1.0,LDVC,M,CORNALBA,Daniel,Unis pour Agir à l'Etang-la-Ville,20.0,0.0,2.0,961.0,25.1,47.95,0.0
78255,Freneuse,1.0,LDIV,F,HAUETER,Ghislaine,FRENEUSE C'EST VOUS ! MAINTENANT !,20.0,0.0,6.0,520.0,18.07,45.61,0.0
78297,Guyancourt,4.0,LDVG,M,MORTON,François,GUYANCOURT POUR TOUS 2020 - DECIDONS ENSEMBLE A GUYANCOURT,27.0,0.0,8.0,2667.0,14.76,51.48,1.0
78311,Houilles,2.0,LDVC,M,CHAMBON,Julien,HOUILLES LA VILLE QUE J'AIME,29.0,0.0,6.0,4472.0,20.54,46.65,0.0
78321,Jouars-Pontchartrain,3.0,LDVC,M,EMMANUEL,Philippe,Réinventons Ensemble Jouars-Pontchartrain 2020,21.0,0.0,5.0,810.0,19.42,42.5,0.0
78335,Limay,1.0,LCOM,M,ROULOT,Eric,LIMAY AVANCE POUR VOUS ET AVEC VOUS,24.0,0.0,3.0,1647.0,17.34,44.26,1.0
78350,Louveciennes,1.0,LDVD,M,VIARD,Pierre-François,AVEC VOUS POUR LOUVECIENNES,22.0,0.0,2.0,1237.0,23.71,49.34,0.0
78358,Maisons-Laffitte,2.0,LLR,M,MYARD,Jacques,AGIR POUR MAISONS-LAFFITTE,26.0,0.0,5.0,3522.0,20.83,45.91,0.0
78362,Mantes-la-Ville,3.0,LDVC,M,DAMERGY,Sami,L'UNION POUR MANTES LA VILLE,28.0,0.0,4.0,2755.0,23.32,55.85,0.0
78367,Mareil-Marly,3.0,LNC,M,LAFON,Dominique,ADN MAREIL 2020,19.0,0.0,1.0,892.0,32.24,60.89,0.0
78397,Le Mesnil-Saint-Denis,3.0,LREM,M,BUHOT,Christophe,RENAISSANCE LE MESNIL-SAINT-DENIS 2020,23.0,0.0,7.0,1348.0,25.21,55.36,0.0
78440,Les Mureaux,5.0,LDVG,M,GARAY,François,"LES MUREAUX, UNE VILLE À VIVRE",32.0,0.0,8.0,2897.0,18.04,58.69,1.0
78486,Le Perray-en-Yvelines,3.0,LDVD,M,BAX DE KEATING,Geoffroy,TOUS PERROTINS !,22.0,0.0,4.0,1172.0,22.39,46.82,0.0
78490,Plaisir,3.0,LDVD,F,KOLLMANNSBERGER,Joséphine,PLAISIR AVANCE,29.0,0.0,7.0,2867.0,14.69,44.0,0.0
78501,Porcheville,1.0,LNC,M,MARTINEZ,Didier,PORCHEVILLE C'EST VOUS,18.0,0.0,1.0,517.0,26.54,53.35,0.0
78517,Rambouillet,4.0,LDVD,F,MATILLON,Véronique,"RAMBOUILLET, ENSEMBLE VERS L'AVENIR",26.0,0.0,14.0,3291.0,17.68,46.84,0.0
78537,Saint-Arnoult-en-Yvelines,2.0,LDVD,M,GUIGNARD,Sylvain,DEMOCRATIE ET INTERET LOCAL,22.0,0.0,3.0,945.0,20.44,48.29,0.0
78621,Trappes,5.0,LDVG,M,RABEH,Ali,"La Gauche unie, pour que Trappes Respire !",28.0,0.0,8.0,2023.0,15.01,40.4,1.0
78624,Triel-sur-Seine,4.0,LDIV,M,AOUN,Cedric,"TRIEL, C'EST VOUS !",25.0,0.0,2.0,1776.0,20.5,47.52,0.0
78642,Verneuil-sur-Seine,1.0,LREM,M,AUFRECHTER,Fabien,"NATURELLEMENT VERNEUIL, ENSEMBLE",23.0,0.0,3.0,1457.0,13.29,36.31,0.0
78644,La Verrière,4.0,LDVD,M,DAINVILLE,Nicolas,UNE NOUVELLE DYNAMIQUE POUR LA VERRIÈRE !,22.0,0.0,2.0,720.0,22.89,47.52,0.0
78650,Le Vésinet,5.0,LREM,M,CORADETTI,Bruno,RENAISSANCE DU VESINET,22.0,0.0,3.0,1677.0,13.73,32.54,0.0
78672,Villennes-sur-Seine,1.0,LDVD,M,LAIGNEAU,Jean-Pierre,BIEN VIVRE A VILLENNES AUTREMENT,21.0,0.0,1.0,926.0,20.87,40.0,0.0
78674,Villepreux,5.0,LDVC,M,HAMONIC,Jean-Baptiste,Villepreux Naturellement !,26.0,0.0,4.0,1783.0,23.68,55.72,0.0
78688,Voisins-le-Bretonneux,1.0,LDVC,F,ROSETTI,Alexandra,ALEXANDRA ROSETTI 2020,26.0,0.0,3.0,2087.0,23.18,53.1,0.0
79189,Nanteuil,2.0,LNC,M,BILLEROT,Christophe,CONTINUONS D'AVANCER ENSEMBLE,14.0,0.0,2.0,315.0,26.18,46.74,0.0
79257,Saint-Hilaire-la-Palud,2.0,LNC,M,BONNET,François,SAINT HILAIRE ENSEMBLE NATURELLEMENT,15.0,0.0,1.0,378.0,29.3,53.47,0.0
79298,Saint-Symphorien,1.0,LNC,M,BARREAULT,Fabrice,Saint-Symphorien pour la vie,15.0,0.0,1.0,580.0,36.73,59.24,0.0
79329,Thouars,3.0,LDVG,M,PAINEAU,Bernard,THOUARS POUR AMBITION,25.0,0.0,14.0,1737.0,17.21,42.53,1.0
79334,Val-du-Mignon,3.0,LNC,F,BOUCHERY,Marie-Christelle,"REUSSIR VAL-DU-MIGNON, AGIR POUR UN NOUVEL HORIZON",15.0,0.0,1.0,267.0,30.58,50.19,0.0
80001,Abbeville,2.0,LUDI,M,DEMARTHE,Pascal,FIERS D'ETRE ABBEVILLOIS,26.0,0.0,22.0,3062.0,17.18,41.67,0.0
80010,Ailly-sur-Noye,3.0,LNC,M,DURAND,Pierre,ENSEMBLE AVANÇONS AUTREMENT,18.0,0.0,6.0,771.0,36.1,57.37,0.0
80013,Airaines,3.0,LNC,M,NOBLESSE,Albert,"Airaines pour tous, Continuons !!!",15.0,0.0,5.0,517.0,33.79,54.48,0.0
80021,Amiens,2.0,LUC,F,FOURÉ,Brigitte,AMIENS ENSEMBLE,40.0,0.0,35.0,9777.0,13.55,45.79,0.0
80062,Beaucamps-le-Vieux,1.0,LNC,M,THIVERNY,François,VIVRE A BEAUCAMPS,11.0,0.0,2.0,295.0,28.2,40.58,0.0
80131,Boves,1.0,LNC,F,VANDEPITTE,Maryse,AGIR ENSEMBLE POUR BOVES,18.0,0.0,2.0,677.0,27.59,52.36,0.0
80190,Chépy,2.0,LNC,M,VANDENBULCKE,Denis,"CHEPY, UNE PASSION COMMUNE",11.0,0.0,2.0,267.0,29.97,44.5,0.0
80211,Conty,1.0,LNC,M,BOHIN,Pascal,ENSEMBLE,13.0,0.0,3.0,263.0,21.77,33.94,0.0
80240,Doingt,2.0,LNC,M,HELFRIED,Romuald,Doingt Flamicourt autrement.,12.0,0.0,2.0,351.0,31.56,50.36,0.0
80253,Doullens,2.0,LDIV,F,HIVER,Christelle,UNE NOUVELLE DYNAMIQUE POUR DOULLENS,22.0,0.0,11.0,912.0,20.99,47.2,0.0
80296,L'Etoile,2.0,LNC,M,TIRMARCHE,Ghislain,POUR QUE L'ETOILE BRILLE,11.0,0.0,2.0,274.0,32.89,47.24,0.0
80338,Fouilloy,2.0,LNC,M,DUCROCQ,Yves,LE BON SENS POUR FOUILLOY,14.0,0.0,2.0,282.0,23.0,44.13,0.0
80442,Hombleux,3.0,LNC,M,LEFEBVRE,Eric,Agir avec vous.,14.0,0.0,2.0,269.0,30.92,47.11,0.0
80489,Longueau,3.0,LDVG,M,OURDOUILLÉ,Pascal,ECOUTER ET AGIR,23.0,0.0,3.0,1054.0,26.6,52.18,1.0
80561,Montdidier,2.0,LDVG,F,QUIGNON,Catherine,UN NOUVEAU SOUFFLE POUR MONTDIDIER,23.0,0.0,12.0,1228.0,28.06,57.06,1.0
80620,Péronne,4.0,LDIV,M,MAES,Gautier,"Avec vous, écouter pour agir.",21.0,0.0,13.0,1004.0,18.19,39.61,0.0
80677,Roisel,1.0,LNC,M,FLAMENT,Jean-Jacques,Agir pour Roisel.,14.0,0.0,3.0,317.0,25.16,41.49,0.0
80799,Villers-Bretonneux,3.0,LDIV,M,DINOUARD,Didier,VILLERS AUTREMENT,20.0,0.0,7.0,608.0,17.54,41.47,0.0
81004,Albi,5.0,LDVC,F,GUIRAUD-CHAUMEIL,Stéphanie,AVEC VOUS POUR ALBI,33.0,0.0,19.0,6117.0,18.68,49.95,0.0
81038,Brens,2.0,LNC,M,TERRAL,Michel,BRENS ENSEMBLE POUR L'AVENIR,15.0,0.0,2.0,505.0,28.5,51.58,0.0
81060,Carmaux,2.0,LDVG,M,BOUSQUET,Jean-Louis,"CONVERGENCES CITOYENNES ""UN NOUVEAU SOUFFLE POUR CARMAUX""",23.0,0.0,12.0,1483.0,21.51,49.04,1.0
81099,Gaillac,4.0,LDVD,M,GAUSSERAND,Patrice,GAILLAC NOUS RASSEMBLE 2020,26.0,0.0,12.0,2011.0,19.12,52.88,0.0
81105,Graulhet,5.0,LDVG,M,AZNAR,Blaise,POUR GRAULHET,24.0,0.0,9.0,1578.0,17.41,44.02,1.0
81144,Lescure-d'Albigeois,1.0,LDVG,F,CLAVERIE,Elisabeth,LESCURE A VENIR,20.0,0.0,2.0,944.0,25.9,43.18,1.0
81220,Rabastens,3.0,LDIV,M,GERAUD,Nicolas,"RABASTENS, UN NOUVEAU DÉPART",21.0,0.0,4.0,1037.0,23.32,42.9,0.0
81273,Saïx,3.0,LDVD,M,ARMENGAUD,Jacques,DEMAIN AGIR AUTREMENT,22.0,0.0,5.0,854.0,31.09,57.55,0.0
81325,Viviers-lès-Montagnes,2.0,LNC,M,VEUILLET,Alain,VIVIERS AU COEUR,15.0,0.0,2.0,423.0,28.01,52.09,0.0
82033,Castelsarrasin,1.0,LDVC,M,BESIERS,Jean-Philippe,Pour Castel Tout Simplement,25.0,0.0,13.0,2039.0,20.89,51.91,0.0
82038,Caylus,3.0,LNC,M,COUSI,Vincent,AGIR POUR CAYLUS,12.0,0.0,4.0,322.0,27.76,45.67,0.0
82075,Grisolles,3.0,LDVC,M,CASTELLA,Serge,AGIR AVEC LES GRISOLLAIS,21.0,0.0,4.0,706.0,25.24,49.65,0.0
82096,La Ville-Dieu-du-Temple,2.0,LNC,M,BRIOIS,Dominique,AGISSONS POUR L'AVENIR,18.0,0.0,3.0,512.0,26.03,56.76,0.0
82112,Moissac,2.0,LRN,M,LOPEZ,Romain,Retrouvons Moissac,27.0,0.0,14.0,2989.0,34.21,62.45,0.0
82121,Montauban,2.0,LLR,F,BAREGES,Brigitte,POUR MONTAUBAN,38.0,0.0,19.0,8475.0,20.66,54.46,0.0
82131,Montpezat-de-Quercy,1.0,LNC,M,MOUNIE,Gérard,ENSEMBLE POUR DEMAIN,15.0,0.0,2.0,398.0,30.47,53.42,0.0
82134,Nègrepelisse,1.0,LDVG,M,TELLIER,Morgan,BIEN VIVRE A NEGREPELISSE,24.0,0.0,8.0,1228.0,31.79,63.79,1.0
82161,Saint-Etienne-de-Tulmont,1.0,LDVD,M,MASSIP,Eric,S'UNIR POUR CONSTRUIRE DEMAIN,20.0,0.0,5.0,643.0,22.57,41.35,0.0
82190,Verdun-sur-Garonne,2.0,LDVG,M,TUYERES,Stéphane,Verdun pour Tous,21.0,0.0,5.0,907.0,25.74,55.1,1.0
83004,Les Arcs,1.0,LDIV,F,GONZALES,Nathalie,LES ARCS ENSEMBLE,24.0,0.0,3.0,1539.0,26.89,60.81,0.0
83008,Bagnols-en-Forêt,4.0,LNC,M,BOUCHARD,René,Ensemble pour un développement maîtrisé,17.0,0.0,2.0,560.0,24.87,44.8,0.0
83009,Bandol,5.0,LDVC,M,JOSEPH,Jean-Paul,Une vision d'avenir pour Bandol,22.0,0.0,4.0,2385.0,28.25,52.52,0.0
83011,Bargemon,1.0,LNC,F,DECARLIS,Nadine,UN NOUVEAU DEPART POUR BARGEMON,12.0,0.0,1.0,375.0,32.47,47.65,0.0
83012,Barjols,2.0,LNC,F,VENTURINO-GABELLE,Cathy,AGIR POUR BARJOLS,18.0,0.0,4.0,767.0,30.74,53.23,0.0
83016,Le Beausset,3.0,LDIV,M,FRIEDLER,Edouard,LE BEAUSSET RASSEMBLE 2020,24.0,0.0,6.0,1802.0,22.67,55.29,0.0
83032,Carcès,2.0,LNC,M,RAVANELLO,Alain,CARCES ENSEMBLE,18.0,0.0,1.0,926.0,32.88,54.92,0.0
83034,Carqueiranne,1.0,LDVD,M,LATIL,Arnaud,UN ELAN POUR CARQUEIRANNE,22.0,0.0,1.0,2359.0,26.44,49.81,0.0
83042,Cogolin,4.0,LEXD,M,LANSADE,Marc Etienne,RASSEMBLEMENT POUR COGOLIN,26.0,0.0,7.0,2347.0,29.57,58.02,0.0
83049,Cuers,3.0,LDVC,M,MOUTTET,Bernard,REUSSISSONS CUERS,23.0,0.0,4.0,1321.0,15.43,35.46,0.0
83055,Fayence,1.0,LDVD,M,HENRY,Bernard,FAYENCE C'EST VOUS,23.0,0.0,5.0,983.0,22.28,54.43,0.0
83058,Flayosc,2.0,LDVD,F,ALSTERS,Karine,NATURELLEMENT FLAYOSC,20.0,0.0,2.0,871.0,23.3,46.88,0.0
83059,Forcalqueiret,1.0,LNC,M,BRINGANT,Gilbert,AVEC GILBERT BRINGANT 100% FORCALQUEIRET,18.0,0.0,1.0,629.0,27.25,51.56,0.0
83062,La Garde,3.0,LLR,M,MASSON,Jean-Louis,LA GARDE ENSEMBLE POUR CHACUN ET POUR TOUS,27.0,0.0,4.0,3386.0,17.91,49.71,0.0
83064,Garéoult,4.0,LDVD,M,FABRE,Gérard,FIDELITE AU PAYS - UNITE - DIVERSITE,23.0,0.0,3.0,1026.0,20.67,56.53,0.0
83069,Hyères,4.0,LLR,M,GIRAN,Jean-Pierre,UNE PASSION POUR HYERES,34.0,0.0,9.0,7421.0,18.57,48.2,0.0
83070,Le Lavandou,2.0,LLR,M,BERNARDI,Gil,REGAIN POUR LE LAVANDOU,22.0,0.0,2.0,1632.0,29.78,52.46,0.0
83073,Le Luc,4.0,LDVC,M,LAIN,Dominique,"LE LUC ENSEMBLE, LE LUC DEMAIN",26.0,0.0,8.0,1798.0,24.24,55.73,0.0
83092,Pignans,3.0,LDVD,M,BRUN,Fernand,L'IMPORTANT C'EST PIGNANS,23.0,0.0,4.0,1156.0,36.97,71.14,0.0
83094,Le Plan-de-la-Tour,4.0,LNC,M,GIUBERGIA,Laurent,ENSEMBLE POUR NOTRE ESPRIT VILLAGE,17.0,0.0,2.0,657.0,24.69,42.75,0.0
83098,Le Pradet,5.0,LLR,M,STASSINOS,Hervé,ENSEMBLE CONTINUONS POUR LE PRADET,25.0,0.0,2.0,2409.0,26.11,48.53,0.0
83099,Puget-sur-Argens,2.0,LDVD,M,BOUDOUBE,Paul,Notre engagement c'est Puget,20.0,0.0,2.0,1136.0,18.04,36.72,0.0
83100,Puget-Ville,3.0,LDVD,F,ALTARE,Catherine,CONTINUONS ENSEMBLE POUR PUGET,21.0,0.0,3.0,743.0,23.45,51.35,0.0
83104,Rians,3.0,LDVD,M,BREMOND,Nicolas,DES CITOYENS PROCHES DE VOUS,22.0,0.0,6.0,1221.0,33.21,62.07,0.0
83106,Rocbaron,2.0,LDVD,M,FELIX,Jean-Claude,"UNE EQUIPE, UNE PASSION, ROCBARON",22.0,0.0,2.0,843.0,20.95,49.44,0.0
83107,Roquebrune-sur-Argens,2.0,LDVC,M,CAYRON,Jean,Réussir ensemble,26.0,0.0,5.0,2853.0,22.73,56.74,0.0
83110,Rougiers,2.0,LNC,M,TONARELLI,Patrice,ROUGIERS DEMAIN,15.0,0.0,1.0,408.0,34.72,50.37,0.0
83112,Saint-Cyr-sur-Mer,2.0,LDVD,M,BARTHÉLEMY,Philippe,Ensemble pour Saint-Cyr,25.0,0.0,6.0,2553.0,22.94,50.53,0.0
83116,Saint-Maximin-la-Sainte-Baume,6.0,LDVG,M,DECANIS,Alain,Notre seul parti c'est Saint-Maximin,25.0,0.0,7.0,2936.0,20.75,47.49,1.0
83119,Saint-Tropez,4.0,LDVD,M,TUVERI,Jean-Pierre,"Jean-Pierre TUVERI, expérience et compétence au service de Saint-Tropez",19.0,0.0,2.0,1087.0,24.43,41.68,0.0
83121,Salernes,6.0,LDVG,M,DUBOIS,Cédric,Salernes renouveau,20.0,0.0,2.0,828.0,23.51,46.18,1.0
83126,La Seyne-sur-Mer,1.0,LDVD,F,BICAIS,Nathalie,"LA SEYNE, J'Y CROIS !",36.0,0.0,9.0,7164.0,16.19,44.12,0.0
83127,Signes,3.0,LNC,F,VERDUYN,Helene,SIGNES À VENIR,18.0,0.0,2.0,822.0,31.31,51.57,0.0
83129,Six-Fours-les-Plages,5.0,LDVD,M,VIALATTE,Jean Sébastien,NOTRE PROJET ... VOTRE AVENIR,30.0,0.0,5.0,4644.0,15.04,50.88,0.0
83131,Solliès-Toucas,1.0,LDIV,M,FABRE,Jérémie,Toucas'IN,24.0,0.0,5.0,1324.0,27.32,60.37,0.0
83133,Tanneron,1.0,LNC,M,FELIX,Michel,GENERATIONS TANNERON,15.0,0.0,2.0,404.0,30.86,54.16,0.0
83145,Varages,2.0,LNC,M,PARTAGE,Guy,ENSEMBLE POUR VARAGES,12.0,0.0,2.0,329.0,34.27,51.57,0.0
83146,La Verdière,2.0,LNC,M,ROGIER,Gilles,BIEN VIVRE A LA VERDIERE,14.0,0.0,2.0,295.0,21.68,41.96,0.0
84003,Apt,3.0,LDVD,F,SANTONI,Dominique,DEMAIN VOUS APPARTIENT,26.0,0.0,14.0,1479.0,19.81,54.32,0.0
84004,Aubignan,4.0,LDVG,M,BIELLE,Siegfried,ENSEMBLE POUR AUBIGNAN,24.0,0.0,3.0,1281.0,30.61,61.82,1.0
84007,Avignon,7.0,LDVG,F,HELLE,Cécile,"AVIGNON, NOTRE COEUR, NOTRE FORCE",39.0,0.0,25.0,7844.0,14.19,45.62,1.0
84009,La Bastide-des-Jourdans,3.0,LNC,F,MAUGAN-CURNIER,Séverine,LA BASTIDE 2020,15.0,0.0,2.0,382.0,30.34,48.11,0.0
84016,Bédarrides,3.0,LDVD,M,BERARD,Jean,PASSIONNEMENT BEDARRIDES,22.0,0.0,4.0,1145.0,27.35,49.14,0.0
84017,Bedoin,1.0,LNC,M,CONSTANT,Alain,bedoin ventoux l'avenir ensemble,18.0,0.0,2.0,1031.0,37.26,50.17,0.0
84019,Bollène,3.0,LDIV,M,ZILIO,Anthony,RASSEMBLER BOLLÈNE,25.0,0.0,12.0,2919.0,28.62,51.81,0.0
84026,Cadenet,3.0,LDIV,M,BRABANT,Jean-Marc,ENSEMBLE POUR CADENET,22.0,0.0,5.0,1018.0,29.83,59.64,0.0
84030,Caromb,1.0,LNC,F,MICHELIER,Valérie,CAROMB D'ABORD,18.0,0.0,2.0,814.0,29.22,53.38,0.0
84031,Carpentras,2.0,LDVG,M,ANDRIEU,Serge,AIMER CARPENTRAS AVEC SERGE ANDRIEU,26.0,0.0,17.0,3326.0,17.59,45.82,1.0
84034,Caumont-sur-Durance,1.0,LDIV,M,MOREL,Claude,ENSEMBLE POUR REUSSIR,19.0,0.0,2.0,957.0,24.31,39.06,0.0
84035,Cavaillon,3.0,LLR,M,DAUDET,Gérard,CONTINUONS DE CHANGER CAVAILLON,29.0,0.0,20.0,3307.0,19.63,65.19,0.0
84043,Entraigues-sur-la-Sorgue,1.0,LDVG,M,MOUREAU,Guy,POUR ENTRAIGUES AVEC PASSION,23.0,0.0,2.0,1805.0,27.11,57.08,1.0
84056,Jonquières,2.0,LDVD,M,BISCARRAT,Louis,AGIR POUR JONQUIÈRES,20.0,0.0,5.0,683.0,18.85,36.56,0.0
84064,Lapalud,1.0,LDIV,M,FLAUGERE,Hervé,"LAPALUD, DYNAMISME ET AMBITION",20.0,0.0,5.0,734.0,26.14,44.89,0.0
84072,Mazan,3.0,LDVD,M,BONNET,Louis,ENSEMBLE POUR MAZAN,20.0,0.0,3.0,903.0,17.67,37.99,0.0
84074,Mérindol,1.0,LNC,M,BATOUX,Philippe,MÉRINDOL 2020 - POUR VOUS AVEC VOUS,15.0,0.0,2.0,479.0,27.09,47.19,0.0
