Code commune,Libellé de la commune,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,Ordre_candidat,D_elec_2020
77039,Boissise-la-Bertrand,LDVD,M,MICHALLET,Michel,BOISSISE EN ACTION,11,0.0,2.0,217.0,28.22,44.47,2,0.0
77051,Bray-sur-Seine,LDVG,M,MARCADET,Emmanuel,DE L'AMBITION POUR BRAY !,15,0.0,4.0,492.0,30.3,52.01,1,1.0
77053,Brie-Comte-Robert,LSOC,M,LAVIOLETTE,Jean,VIVRE A BRIE 2014-2020,25,0.0,11.0,2691.0,26.4,47.93,1,1.0
77055,Brou-sur-Chantereine,LUD,M,DE CARVALHO,Antonio,ENSEMBLE POUR BROU CONTINUONS !,21,0.0,6.0,781.0,26.85,50.81,2,0.0
77058,Bussy-Saint-Georges,LUD,F,BRUNEL,Chantal,ECRIRE UN NOUVEAU BUSSY,25,0.0,4.0,3276.0,23.08,40.57,1,0.0
77085,Chanteloup-en-Brie,LSOC,M,OULES,Marcel,"CHANTELOUP 2020, AVEC VOUS, POUR VOUS",15,0.0,2.0,526.0,29.13,51.77,1,1.0
77107,Chaumes-en-Brie,LDVG,M,GUYONNAUD,Jean-Paul,ALTERNATIVE CALMETIENNE DIALOGUE - TRANSPARENCE - REALISME,17,0.0,5.0,635.0,30.65,48.4,1,1.0
77108,Chelles,LUD,M,RABASTE,Brice,CHELLES NOTRE REUSSITE,34,0.0,14.0,8446.0,26.61,47.08,2,0.0
77124,Conches-sur-Gondoire,LUMP,M,NION,Frédéric,CONCHES AVENIR,15,0.0,2.0,481.0,36.8,55.35,1,0.0
77139,Courtry,LDVD,M,VANDERBISE,Xavier,COURTRY A COEUR,23,0.0,6.0,1661.0,36.74,55.39,2,0.0
77159,Donnemarie-Dontilly,LDVG,M,ROSSIERE-ROLLIN,Serge,LISTE D'UNION COMMUNALE,18,0.0,4.0,640.0,33.33,51.49,1,1.0
77183,La Ferté-sous-Jouarre,LDVD,M,PEZZETTA,Ugo,AGIR ENSEMBLE POUR LA FERTE,23,0.0,11.0,1684.0,28.58,53.63,3,0.0
77186,Fontainebleau,LDVD,M,VALLETOUX,Frédéric,UNION POUR FONTAINEBLEAU,25,0.0,10.0,2619.0,26.13,45.77,3,0.0
77203,Germigny-l'Evêque,LDVD,F,MARIE-MELLARE,Aline,UN NOUVEL ELAN POUR GERMIGNY L'EVEQUE,12,0.0,2.0,384.0,35.2,48.3,1,0.0
77210,La Grande-Paroisse,LDVG,M,LEDOUX,Emmanuel,NOUVEL ELAN POUR LA GRANDE-PAROISSE,18,0.0,2.0,747.0,40.6,56.08,1,1.0
77226,Héricy,LDVD,F,BELLECOURT,Sylvie,HERICY ENSEMBLE,17,0.0,5.0,542.0,27.39,41.63,1,0.0
77238,Jouarre,LDVD,M,VALLEE,Fabien,JOUARRE AVENIR,21,0.0,5.0,798.0,31.14,48.33,3,0.0
77239,Jouy-le-Châtel,LDVD,M,CAFFIN,Patrice,UNIS POUR LE DEVELOPPEMENT,12,0.0,2.0,380.0,38.89,50.6,1,0.0
77243,Lagny-sur-Marne,LUD,M,MICHEL,Jean-Paul,ENSEMBLE POUR L'AVENIR DE LAGNY,27,0.0,4.0,3548.0,27.89,51.79,1,0.0
77259,Longperrier,LDVD,M,MOUTON,Michel,CONTINUONS POUR LONGPERRIER,14,0.0,2.0,420.0,29.72,44.26,3,0.0
77264,Lumigny-Nesles-Ormeaux,LDVG,F,JEAN,Annie,CLAIREMENT LNO,13,0.0,3.0,277.0,25.39,37.08,1,1.0
77276,Mareuil-lès-Meaux,LDVD,M,LEPRINCE,William,AGIR ENSEMBLE POUR MAREUIL,14,0.0,2.0,476.0,31.82,46.9,3,0.0
77288,Melun,LUD,M,MILLET,Gérard,MELUN CAP 2020,30,0.0,16.0,4599.0,24.88,52.07,2,0.0
77294,Mitry-Mory,LUG,F,DUPONT,Corinne,ENSEMBLE POUR MITRY-MORY,25,0.0,4.0,3648.0,32.06,52.82,1,1.0
77295,Moisenay,LDVG,F,BADENCO,Michèle,DEMAIN POUR MOISENAY,11,0.0,2.0,320.0,30.92,42.67,1,1.0
77296,Moissy-Cramayel,LUG,F,MAGNE,Line,LISTE D'UNION DE LA GAUCHE - UN NOUVEL ELAN POUR MOISSY,23,0.0,6.0,1793.0,18.05,37.18,1,1.0
77315,Montry,LDVG,M,CAMUS,Michel,TOUJOURS MONTRY CITOYENS,17,0.0,2.0,639.0,26.94,46.1,1,1.0
77327,Nangis,LUG,M,BILLOUT,Michel,"NANGIS 2014, SOLIDAIRE, HUMAINE ET DEMOCRATIQUE",22,0.0,9.0,1542.0,29.38,51.73,1,1.0
77352,Ozouer-le-Voulgis,LDVD,M,GUILLEN,Nicolas,"OZOUER-LE-VOULGIS, POUR VOUS, AVEC VOUS",15,0.0,3.0,447.0,34.62,53.28,1,0.0
77358,Penchard,LDVD,F,DUMAINE,Anna,ENSEMBLE POUR PENCHARD,11,0.0,2.0,217.0,30.52,44.56,2,0.0
77373,Pontault-Combault,LUG,F,DELESSARD,Monique,LISTE DEMOCRATIQUE ET SOLIDAIRE D'UNION DE LA GAUCHE,28,0.0,15.0,4733.0,21.45,39.49,2,1.0
77390,Roissy-en-Brie,LUMP,F,PRIEST GODET,Mathilde,TOUS UNIS POUR BIEN VIVRE A ROISSY,29,0.0,17.0,4481.0,33.72,61.52,3,0.0
77394,Rubelles,LDVG,F,LEFEBVRE,Françoise,"RUBELLES AVEC VOUS, RUBELLES AVANT TOUT",15,0.0,2.0,574.0,40.94,57.92,1,1.0
77397,Saâcy-sur-Marne,LDVD,M,BEGNY,Pierre-Emmanuel,"SAÂCY, UN NOUVEAU CAP",16,0.0,2.0,534.0,42.62,63.8,1,0.0
77405,Saint-Cyr-sur-Morin,LDVG,M,REBOLLO,Thierry,"INDEPENDANCE, PROXIMITE ET DYNAMISME",4,0.0,1.0,369.0,26.24,41.37,1,1.0
77413,Saint-Germain-sur-Morin,LDVD,M,KLEMPOUZ,Joël,ENSEMBLE POUR SAINT GERMAIN,20,0.0,2.0,596.0,25.02,41.82,3,0.0
77435,Saint-Sauveur-sur-Ecole,LDVD,M,BAGUET,Christophe,SAINT-SAUVEUR DEMAIN,12,0.0,2.0,314.0,35.56,53.86,1,0.0
77445,Savigny-le-Temple,LUG,F,PICHERY,Marie-Line,SAVIGNY NOTRE VILLE,27,0.0,9.0,4237.0,25.13,51.68,1,1.0
77449,Serris,LUDI,M,DESCROUET,Philippe,ENSEMBLE POUR SERRIS,23,0.0,7.0,1172.0,27.19,54.41,2,0.0
77464,Thorigny-sur-Marne,LDVG,M,GUILLEMET,Thibaud,"J'AIME THORIGNY, SOLIDAIRE, ECOLOGIQUE, CITOYENNE",22,0.0,2.0,1878.0,30.06,50.92,1,1.0
77491,Veneux-les-Sablons,LSOC,M,BENARD,Michel,EXPERIENCE ET PROGRES,20,0.0,3.0,1080.0,28.19,46.41,1,1.0
77493,Verneuil-l'Etang,LSOC,M,CIBIER,Christian,VERNEUIL ENSEMBLE,18,0.0,4.0,692.0,31.35,55.18,1,1.0
77495,Vert-Saint-Denis,LUG,M,BAREILLE,Eric,UNIS POUR VERT-SAINT-DENIS,21,0.0,4.0,1292.0,23.56,41.23,1,1.0
77513,Villenoy,LDVG,M,VENRIES,Michel,VIVRE VILLENOY ENSEMBLE MAINTENANT ET DEMAIN,20,0.0,3.0,644.0,24.77,40.91,2,1.0
77514,Villeparisis,LDVD,M,TOUGUET,Hervé,POUR UN NOUVEL AVENIR A VILLEPARISIS,27,0.0,4.0,3612.0,25.32,52.45,2,0.0
77528,Voisenon,LDVD,M,SAVINO,Marc,BIEN VIVRE A VOISENON,11,0.0,2.0,249.0,27.33,38.37,3,0.0
77531,Voulx,LDVD,M,BOLZE,Nicolas,AGIR POUR L'AVENIR DE VOULX,15,0.0,2.0,464.0,36.05,52.91,2,0.0
78005,Achères,LDVD,M,HONORE,Marc,UNIS POUR ACHERES,25,0.0,7.0,4115.0,30.97,52.32,2,0.0
78015,Andrésy,LDVD,M,RIBAULT,Hugues,ANDRESY AU COEUR DE L'ACTION,23,0.0,4.0,2088.0,22.38,37.21,3,0.0
78048,Bazainville,LDIV,M,FEREDIE,Daniel,"BAZAINVILLE, UN VILLAGE, UNE QUALITE DE VIE",12,0.0,1.0,411.0,35.62,53.87,1,0.0
78062,Beynes,LDVD,M,BRICAULT,Alain,BIEN VIVRE A BEYNES,20,0.0,7.0,1365.0,23.04,37.1,3,0.0
78092,Bougival,LDVD,M,WATTELLE,Luc,LA QUALITE DE VILLE,23,0.0,2.0,1571.0,25.52,52.84,3,0.0
78120,Bullion,LDIV,M,PICARD,Daniel,AGIR ENSEMBLE POUR BULLION,14,0.0,2.0,425.0,30.71,46.86,3,0.0
78123,Carrières-sous-Poissy,LDVD,M,DELRIEU,Christophe,SO CARRIERES,25,0.0,5.0,2210.0,25.72,46.92,3,0.0
78160,Chevreuse,LUD,M,GENOT,Claude,ENSEMBLE POUR CHEVREUSE,22,0.0,5.0,1257.0,29.68,48.53,2,0.0
78172,Conflans-Sainte-Honorine,LUD,M,BROSSE,Laurent,"ENSEMBLE, OSONS L'AVENIR",28,0.0,12.0,5967.0,24.43,40.48,3,0.0
78193,Dampierre-en-Yvelines,LDIV,M,DE WINTER,Jean-Pierre,DAMPIERRE / SOLIDAIRES,12,0.0,2.0,337.0,41.25,61.16,2,0.0
78206,Ecquevilly,LDIV,F,FERNANDES,Anke,BVE BIEN VIVRE A ECQUEVILLY,20,0.0,2.0,710.0,25.54,41.21,2,0.0
78217,Epône,LDVD,M,MULLER,Guy,DYNAMIC EPONE,22,0.0,3.0,1262.0,29.41,47.11,3,0.0
78220,Les Essarts-le-Roi,LDVD,M,POMMET,Raymond,CHOISIR UN NOUVEAU CAP POUR LES ESSARTS,23,0.0,5.0,1647.0,32.31,53.79,2,0.0
78242,Fontenay-le-Fleury,LDVD,M,RIVAUD,Richard,UNION POUR FONTENAY,24,0.0,2.0,2228.0,26.39,43.1,4,0.0
78267,Gargenville,LDIV,M,LEMAIRE,Jean,GARGENVILLE EN ACTION,23,0.0,3.0,1701.0,32.05,56.1,1,0.0
78311,Houilles,LDVD,M,JOLY,Alexandre,ID COMMUNE,33,0.0,9.0,7107.0,33.28,66.38,2,0.0
78321,Jouars-Pontchartrain,LDVD,M,LEMOINE,Hervé,AGIR ENSEMBLE POUR JOUARS-PONTCHARTRAIN,22,0.0,6.0,1179.0,30.47,50.17,2,0.0
78327,Juziers,LDIV,M,FERRAND,Philippe,JUZIERS TOUT SIMPLEMENT,21,0.0,2.0,918.0,33.01,49.76,1,0.0
78350,Louveciennes,LDVD,M,VIARD,Pierre-François,LOUVECIENNES DEMAIN,22,0.0,2.0,1597.0,29.49,45.67,3,0.0
78361,Mantes-la-Jolie,LUD,M,VIALAY,Michel,MANTES UNIE UNE NOUVELLE DYNAMIQUE POUR MANTES LA JOLIE,35,0.0,22.0,5522.0,25.3,59.4,3,0.0
78362,Mantes-la-Ville,LFN,M,NAUTH,Cyril,MANTES-LA-VILLE BLEU MARINE,22,0.0,8.0,2027.0,16.86,30.26,4,0.0
78367,Mareil-Marly,LDVD,F,MORVANT,Brigitte,MAREIL ESPRIT VILLAGE,20,0.0,2.0,791.0,28.6,45.78,4,0.0
78383,Maurepas,LDVD,M,GARESTIER,Grégory,L'ALTERNANCE POUR MAUREPAS,25,0.0,10.0,3917.0,27.72,49.24,3,0.0
78397,Le Mesnil-Saint-Denis,LUD,F,AUBERT,Evelyne,EVOLUTION 2014,20,0.0,4.0,1219.0,23.16,35.74,3,0.0
78401,Meulan-en-Yvelines,LDVD,F,ZAMMIT-POPESCU,Cécile,AGIR POUR MEULAN-EN-YVELINES,22,0.0,3.0,1440.0,25.92,46.33,2,0.0
78442,Neauphle-le-Château,LDVD,M,JOPPIN,Bernard,L'AVENIR EN CONFIANCE,17,0.0,4.0,556.0,24.88,41.22,3,0.0
78455,Noisy-le-Roi,LDVD,M,TOURELLE,Marc,AGIR ENSEMBLE POUR L'AVENIR DE NOISY LE ROI,22,0.0,2.0,1794.0,28.59,47.31,3,0.0
78466,Orgeval,LUD,M,TASSET,Yannick,ORGEVAL AVEC VOUS,21,0.0,3.0,1046.0,23.84,41.15,2,0.0
78517,Rambouillet,LUD,M,ROBERT,Marc,UN NOUVEL HORIZON POUR RAMBOUILLET,26,0.0,13.0,4994.0,27.92,46.55,3,0.0
78537,Saint-Arnoult-en-Yvelines,LSOC,M,HUSSON,Jean-Claude,ENSEMBLE POUR SAINT ARNOULT,23,0.0,3.0,1552.0,35.35,53.78,1,1.0
78545,Saint-Cyr-l'Ecole,LUD,M,DEBAIN,Bernard,SAINT CYR AU COEUR,25,0.0,3.0,2862.0,26.41,48.56,3,0.0
78571,Saint-Nom-la-Bretèche,LDVD,M,STUDNIA,Gilles,UN VILLAGE EN MOUVEMENT,24,0.0,4.0,1439.0,35.31,56.63,2,0.0
78575,Saint-Rémy-lès-Chevreuse,LDVD,F,BECKER,Agathe,SAINT REMY EN MOUVEMENT,23,0.0,6.0,1900.0,31.99,51.38,3,0.0
78576,Saint-Rémy-l'Honoré,LDIV,F,BOURRAT,Toine,UN VILLAGE POUR VOUS,11,0.0,1.0,295.0,26.97,37.06,2,0.0
78621,Trappes,LSOC,M,MALANDAIN,Guy,UNION POUR LE DEVELOPPEMENT DE TRAPPES,27,0.0,8.0,2959.0,21.78,50.96,2,1.0
78624,Triel-sur-Seine,LDVD,M,MANCEL,Joël,TRIEL DEMAIN,23,0.0,4.0,1744.0,20.45,36.86,2,0.0
78640,Vélizy-Villacoublay,LUD,M,THEVENOT,Pascal,FACONNONS VELIZY AUTREMENT,27,0.0,7.0,4641.0,31.55,49.83,2,0.0
78643,Vernouillet,LDVD,M,COLLADO,Pascal,AGIR ENSEMBLE POUR VERNOUILLET,23,0.0,4.0,2231.0,36.12,57.74,2,0.0
78650,Le Vésinet,LDVD,M,GROUCHKO,Bernard,UNIS POUR LE DEVENIR DU VESINET,23,0.0,5.0,2458.0,20.01,36.94,4,0.0
78672,Villennes-sur-Seine,LDVD,M,PONS,Michel,VILLENNES POUR VOUS,23,0.0,3.0,1344.0,31.98,55.33,2,0.0
78688,Voisins-le-Bretonneux,LDVD,F,ROSETTI,Alexandra,ALEXANDRA ROSETTI 2014,24,0.0,3.0,2355.0,24.08,42.08,3,0.0
79003,Aiffres,LDVD,M,BILLY,Jacques,AIFFRES ENSEMBLE,23,0.0,2.0,1586.0,37.81,57.63,2,0.0
79005,Airvault,LDVD,M,FOUILLET,Olivier,UN NOUVEL ELAN POUR LE GRAND AIRVAULT,18,0.0,10.0,836.0,36.49,51.1,1,0.0
79014,Argenton-l'Eglise,LDVD,M,GREGOIRE,Louis-Marie,"UNIS, POUR UNE FORCE NOUVELLE",15,0.0,2.0,465.0,36.82,58.71,2,0.0
79048,La Crèche,LDVD,M,MATHIS,Philippe,"LA CRECHE, ENSEMBLE ET AUTREMENT !",22,0.0,5.0,1501.0,33.96,50.18,3,0.0
79083,Chef-Boutonne,LDVD,M,MICHELET,Fabrice,"2014 - 2020, ENSEMBLE AGISSONS POUR CHEF- BOUTONNE",15,0.0,5.0,644.0,37.42,51.98,2,0.0
79195,Nueil-les-Aubiers,LDVD,M,BREMOND,Philippe,"NUEIL LES AUBIERS, UNE DYNAMIQUE PARTAGEE",22,0.0,4.0,1376.0,34.41,51.23,2,0.0
79202,Parthenay,LDVD,M,ARGENTON,Xavier,J'AIME PARTHENAY,26,0.0,11.0,2693.0,37.19,58.1,2,0.0
79204,Périgné,LDVD,M,GROLLEAU,Jean-Michel,AGIR ET VIVRE ENSEMBLE,11,0.0,2.0,264.0,33.76,46.89,3,0.0
79257,Saint-Hilaire-la-Palud,LDVG,F,BREMAUD,Dany,TOUS PALUDÈENS,14,0.0,1.0,424.0,34.17,45.89,1,1.0
79351,Villiers-en-Plaine,LDVG,M,DAVID,Didier,CONSTRUIRE L'AVENIR DE VILLIERS,14,0.0,1.0,432.0,35.85,48.87,1,1.0
80010,Ailly-sur-Noye,LDIV,F,MARCEL,Marie-Hélène,"Pour Ailly, simplement",18,0.0,10.0,769.0,36.43,50.16,2,0.0
80013,Airaines,LUDI,M,NOBLESSE,Albert,"AIRAINES, avec nous, osez !",15,0.0,5.0,655.0,41.48,51.41,2,0.0
80021,Amiens,LUD,F,FOURÉ,Brigitte,RASSEMBLÉS POUR AGIR,42,0.0,34.0,19062.0,25.79,50.39,2,0.0
80160,Cagny,LUDI,M,MOLLIENS,Alain,BIEN VIVRE À CAGNY,12,0.0,1.0,420.0,38.46,53.23,3,0.0
80182,Cayeux-sur-Mer,LDIV,M,LECOMTE,Jean-Paul,POUR CAYEUX...ENSEMBLE,18,0.0,2.0,735.0,34.23,46.96,2,0.0
80228,Le Crotoy,LDVG,F,BOURGAU,Jeanine,Ensemble et autrement pour le Crotoy et Saint-Firmin,14,0.0,5.0,613.0,29.58,41.79,1,1.0
80253,Doullens,LUDI,M,VLAEMINCK,Christian,AGIR POUR BIEN VIVRE À DOULLENS,22,0.0,14.0,1494.0,32.78,50.9,2,0.0
80261,Dury,LDIV,F,PINON,Anne,"Ensemble, Vivons Dury",12,0.0,1.0,371.0,41.04,52.03,2,0.0
80338,Fouilloy,LDIV,M,BROCHOT,Bernard,DYNAMISONS FOUILLOY,14,0.0,3.0,368.0,28.59,42.4,1,0.0
80360,Fressenneville,LDVG,F,LEULIETTE,Annie Claude,oxygéne 2014,15,0.0,4.0,664.0,36.66,52.49,2,1.0
80373,Gamaches,LDVG,M,DESTRUEL,Daniel,Un nouvel élan pour gamaches,19,0.0,3.0,903.0,44.5,65.25,1,1.0
80443,Hornoy-le-Bourg,LDIV,M,FROIDURE,James,"AVEC VOUS, BIEN VIVRE A HORNOY-LE-BOURG",15,0.0,4.0,525.0,41.31,52.03,2,0.0
80489,Longueau,LUG,F,FINET,Colette,L'humain au cœur du développement de la ville,22,0.0,4.0,1231.0,29.23,45.14,1,1.0
80620,Péronne,LDVD,F,DHEYGERS,Thérèse,Ensemble pour Péronne,22,0.0,15.0,1694.0,29.79,46.74,2,0.0
80632,Pont-de-Metz,LDIV,M,BULANT,Loïc,BOUGER POUR PONT DE METZ,14,0.0,2.0,498.0,32.87,47.7,1,0.0
80677,Roisel,LDVD,M,VASSANT,Philippe,ROISEL UNE NOUVELLE VOIE,15,0.0,3.0,483.0,34.21,46.31,4,0.0
80798,Villers-Bocage,LDVD,F,WARCOIN,Isabelle,AGISSONS ENSEMBLE POUR NOTRE COMMUNE,12,0.0,2.0,441.0,36.3,47.78,3,0.0
81004,Albi,LDVD,F,GUIRAUD-CHAUMEIL,Stéphanie,POUR VOUS POUR ALBI,32,0.0,19.0,9041.0,28.0,46.07,3,0.0
81060,Carmaux,LUG,M,ESPIÉ,Alain,ENSEMBLE POUR CARMAUX,20,0.0,11.0,1781.0,24.64,37.35,1,1.0
81065,Castres,LDVD,M,BUGIS,Pascal,POUR CASTRES CONTINUONS,35,0.0,19.0,10343.0,34.35,56.85,2,0.0
81081,Dourgne,LDIV,M,REY,Christian,AGIR POUR DOURGNE,12,0.0,2.0,379.0,38.83,50.87,2,0.0
81099,Gaillac,LUDI,M,GAUSSERAND,Patrice,GAILLAC NOUS RASSEMBLE,25,0.0,11.0,3192.0,32.24,49.22,3,0.0
81105,Graulhet,LUG,M,FITA,Claude,"ENSEMBLE, RÉUSSIR GRAULHET",25,0.0,10.0,2617.0,29.26,45.54,1,1.0
81139,Lautrec,LDVD,M,BARDOU,Thierry,LAUTREC AVENIR,15,0.0,2.0,586.0,46.21,51.49,1,0.0
81156,Marssac-sur-Tarn,LDIV,F,ROSÉ,Anne-Marie,Marssac Continuons Avec Vous !,17,0.0,2.0,786.0,35.14,46.26,3,0.0
81163,Mazamet,LDVD,M,FABRE,Olivier,MAZAMET VILLE VIVANTE,24,0.0,5.0,1913.0,25.46,39.28,3,0.0
81257,Saint-Juéry,LDVG,M,RAYNAUD,Jean-Paul,SAINT-JUÉRY 2014 NOUVELLE ÉQUIPE NOUVEL ÉLAN,21,0.0,4.0,1506.0,29.44,43.41,2,1.0
81271,Saint-Sulpice la Pointe,LUG,F,RONDI-SARRAT,Dominique,DONNER UNE ENERGIE D'AVANCE A SAINT-SULPICE,21,0.0,6.0,1701.0,30.35,43.86,1,1.0
81283,Senouillac,LDIV,M,FERRET,Bernard,UN NOUVEAU SOUFFLE POUR SENOUILLAC,13,0.0,2.0,435.0,48.01,67.03,2,0.0
81289,Soual,LDVD,M,ALIBERT,Jean Luc,GÉNÉRATIONSOUAL,15,0.0,2.0,654.0,36.58,50.27,2,0.0
81297,Terssac,LDIV,M,AZAÏS,Robert,VIVRE ENSEMBLE à TERSSAC,12,0.0,1.0,338.0,35.84,51.68,1,0.0
82033,Castelsarrasin,LDVG,M,BESIERS,Jean-Philippe,"Pour castel, tout simplement",27,0.0,13.0,3872.0,40.08,63.05,1,1.0
82048,Dieupentale,LDVG,M,DEVAY,Michel,UNE EQUIPE POUR DIEUPENTALE,12,0.0,2.0,350.0,38.08,50.72,1,1.0
82089,Lamagistère,LDVG,M,LONGO,Philippe,Tous ensemble pour Lamagistère,11,0.0,2.0,241.0,32.26,44.3,3,1.0
82096,La Ville-Dieu-du-Temple,LDVD,M,BRIOIS,Dominique,Aujourd'hui unis pour demain,18,0.0,7.0,615.0,33.81,48.5,1,0.0
82112,Moissac,LDVD,M,HENRYOT,Jean-Michel,AVEC VOUS POUR MOISSAC,24,0.0,11.0,2616.0,29.18,41.73,3,0.0
82121,Montauban,LUD,F,BAREGES,Brigitte,MONTAUBAN EN MARCHE,35,0.0,19.0,13545.0,34.15,51.34,2,0.0
82125,Montech,LDVG,M,MOIGNARD,Jacques,Rassemblement pour Montech,23,0.0,9.0,1629.0,39.27,56.78,1,1.0
82131,Montpezat-de-Quercy,LDIV,M,MOUNIE,Gérard,ENSEMBLE POUR LE RENOUVEAU DE MONTPEZAT DE QUERCY,12,0.0,2.0,445.0,35.92,45.97,2,0.0
82135,Nohic,LDVG,F,GUILLEMOT,Nadine,ENSEMBLE DES MAINTENANT POUR DEMAIN,12,0.0,2.0,371.0,39.55,50.54,2,1.0
83009,Bandol,LUD,M,JOSEPH,Jean-Paul,UNE VRAIE PASSION POUR BANDOL,23,0.0,4.0,3116.0,37.86,57.05,1,0.0
83016,Le Beausset,LDVD,M,FERRERO,Georges,L'ELAN BEAUSSETAN,22,0.0,5.0,2290.0,30.45,47.36,3,0.0
83021,Bras,LDIV,M,PERO,Franck,BRAS DURABLEMENT,18,0.0,3.0,695.0,36.18,52.81,2,0.0
83023,Brignoles,LUD,F,PONS,Josette,UNIS POUR BRIGNOLES,27,0.0,13.0,4566.0,39.01,59.94,1,0.0
83034,Carqueiranne,LUD,M,GIRAUD,Marc,"MARC GIRAUD, L'UNION DES ENERGIES",22,0.0,1.0,2994.0,33.95,50.73,2,0.0
83035,Le Castellet,LDVD,M,TAMBON,Gabriel,LE CASTELLET AU COEUR,21,0.0,2.0,1215.0,32.67,50.41,2,0.0
83042,Cogolin,LFN,M,LANSADE,Marc Étienne,COGOLIN BLEU MARINE,26,0.0,4.0,2664.0,35.31,53.1,2,0.0
83048,La Croix-Valmer,LDVD,M,JOBERT,Bernard,RENDRE LA PAROLE AUX CROISIENS,18,0.0,2.0,1036.0,37.08,50.17,2,0.0
83049,Cuers,LUD,M,PERUGINI,Gilbert,CUERS AVENIR 2014,24,0.0,4.0,1909.0,24.7,39.47,4,0.0
83050,Draguignan,LDVD,M,STRAMBIO,Richard,DRAGUIGNAN AU COEUR,29,0.0,16.0,8395.0,33.1,47.95,2,0.0
83058,Flayosc,LDVD,M,MATRAS,Fabien,AMBITION FLAYOSC,20,0.0,2.0,1142.0,29.54,43.06,4,0.0
83061,Fréjus,LFN,M,RACHLINE,David,FREJUS POUR VOUS,33,0.0,13.0,10852.0,30.69,45.55,3,0.0
83068,Grimaud,LUMP,M,BENEDETTO,Alain,POUR SERVIR GRIMAUD,21,0.0,3.0,1332.0,36.86,53.84,1,0.0
83069,Hyères,LUD,M,GIRAN,Jean-Pierre,RASSEMBLEMENT POUR HYERES AVEC JEAN-PIERRE GIRAN ET FRANCIS ROUX,32,0.0,8.0,10204.0,25.13,39.7,2,0.0
83073,Le Luc,LFN,M,DE LA GRANGE,Philippe,LE LUC BLEU MARINE,21,0.0,4.0,1938.0,28.18,42.03,4,0.0
83085,La Motte,LDVG,F,MARCY,Valérie,LA MOTTE AUTHENTIQUE,18,0.0,2.0,874.0,37.4,50.67,1,1.0
83086,Le Muy,LDVD,F,BOYER,Liliane,TOUJOURS UNIS POUR CHANGER LE MUY,21,0.0,4.0,1930.0,30.9,44.16,2,0.0
83093,Plan-d'Aups-Sainte-Baume,LDVD,M,ANTON,André,PLAN D'AUPS HORIZON 2014,15,0.0,2.0,643.0,46.13,52.97,2,0.0
83098,Le Pradet,LUD,M,STASSINOS,Hervé,ENSEMBLE POUR LE PRADET,25,0.0,2.0,3106.0,34.58,47.95,2,0.0
83107,Roquebrune-sur-Argens,LUMP,M,JOUSSE,Luc,POURSUIVONS ENSEMBLE AVEC LUC JOUSSE POUR TOUJOURS MIEUX VIVRE A ROQUEBRUNE,24,0.0,6.0,3639.0,30.69,43.73,1,0.0
83116,Saint-Maximin-la-Sainte-Baume,LUMP,F,LANFRANCHI-DORGAL,Christine,UNION POUR SAINT MAXIMIN 2014,24,0.0,7.0,3496.0,27.76,42.43,2,0.0
83117,Saint-Paul-en-Forêt,LUMP,M,MARTEL,Nicolas,SAINT-PAUL EN FORET : CAP 2020,16,0.0,3.0,505.0,40.5,57.39,2,0.0
83119,Saint-Tropez,LDVD,M,TUVERI,Jean-Pierre,NOS RACINES SONT NOTRE FUTUR,20,0.0,3.0,1680.0,34.65,47.19,3,0.0
83121,Salernes,LDVG,F,FANELLI-EMPHOUX,Nicole,Salernes Unie et Solidaire,19,0.0,2.0,909.0,27.91,39.68,2,1.0
83123,Sanary-sur-Mer,LDVD,M,BERNHARD,Ferdinand,CONTINUONS ENSEMBLE POUR TOUJOURS MIEUX VIVRE A SANARY,26,0.0,10.0,4969.0,31.73,53.77,1,0.0
83126,La Seyne-sur-Mer,LUG,M,VUILLEMOT,Marc,"POUR LA SEYNE, AUJOURD'HUI, DEMAIN, ENSEMBLE !",35,0.0,8.0,11511.0,25.32,40.15,1,1.0
83129,Six-Fours-les-Plages,LUMP,M,VIALATTE,Jean Sebastien,"NOTRE PARTI C'EST SIX-FOURS, LA VILLE OÙ IL FAIT BON VIVRE",30,0.0,6.0,8798.0,29.99,50.04,1,0.0
83130,Solliès-Pont,LDVD,M,GARRON,André,CONTINUONS TOUS ENSEMBLE POUR SOLLIES-PONT,26,0.0,7.0,2708.0,29.6,49.37,2,0.0
83131,Solliès-Toucas,LSOC,M,AMAT,François,VIVRE TOUCAS,23,0.0,3.0,1420.0,32.07,51.69,1,1.0
83141,Trans-en-Provence,LUMP,M,LECOINTE,Jacques,TRANS 2014,24,0.0,3.0,1717.0,37.61,59.02,2,0.0
83143,Le Val,LDVG,M,SAULNIER,Bernard,TOUS ENSEMBLE POUR LE VAL,20,0.0,4.0,938.0,27.5,40.84,1,1.0
83145,Varages,LDVG,M,BLANC,Christian,"VARAGES, NATURELLEMENT",11,0.0,2.0,338.0,35.73,45.55,1,1.0
84003,Apt,LUG,M,CUREL,Olivier,"APT, PAYS D'AVENIR",25,0.0,14.0,2335.0,31.27,45.88,1,1.0
84007,Avignon,LUG,F,HELLE,Cécile,(RE) INVENTONS AVIGNON,40,0.0,18.0,16578.0,30.16,47.48,1,1.0
