Code du département_x,Libellé du département,Nom de l'élu,Prénom de l'élu,Code commune,Libellé commune,Nuance Liste,D_elec_2020
68,Haut-Rhin,SENEZ,Stéphane,68140,Hirtzfelden,,
68,Haut-Rhin,HECKLEN,Matthieu,68141,Hochstatt,,
68,Haut-Rhin,DURR,Christian,68143,Porte du Ried,,
68,Haut-Rhin,ENGASSER,Thierry,68144,Hombourg,,
68,Haut-Rhin,STOEBNER,Thierry,68145,Horbourg-Wihr,LDVD,0.0
68,Haut-Rhin,DEICHTMANN,Jean-Marc,68149,Huningue,LDVD,0.0
68,Haut-Rhin,NUCCELLI,Romain,68151,Husseren-Wesserling,,
68,Haut-Rhin,SUTTER,Christian,68152,Illfurth,,
68,Haut-Rhin,SCHILDKNECHT,Jean-Luc,68154,Illzach,LDVD,0.0
68,Haut-Rhin,STOECKLE,Denise,68155,Ingersheim,LDVC,0.0
68,Haut-Rhin,JUNG,Marc,68156,Issenheim,,
68,Haut-Rhin,HENNY,Joël,68157,Jebsheim,,
68,Haut-Rhin,SCHWARTZ,Martine,68162,Kaysersberg Vignoble,LDVC,0.0
68,Haut-Rhin,ROUDAIRE,Joël,68163,Kembs,LDVD,0.0
68,Haut-Rhin,RICHE,Laurent,68166,Kingersheim,LDVG,1.0
68,Haut-Rhin,KÖPPE-RITZENTHALER,Jill,68172,Kunheim,,
68,Haut-Rhin,RUFFIO,Bernard,68173,Labaroche,,
68,Haut-Rhin,ADRIAN,Daniel,68174,Landser,,
68,Haut-Rhin,GIRARDIN,Philippe,68175,Lapoutroie,,
68,Haut-Rhin,HECKY,Philippe,68177,Lautenbach,,
68,Haut-Rhin,OTMANE,Rémy,68182,Leymen,,
68,Haut-Rhin,PETIT,Denis,68185,Lièpvre,,
68,Haut-Rhin,NEUMANN,Rémy,68195,Lutterbach,LDVC,0.0
68,Haut-Rhin,BELTZUNG,Maxime,68201,Masevaux-Niederbruck,LDVD,0.0
68,Haut-Rhin,BUHL,Denise,68204,Metzeral,,
68,Haut-Rhin,BOOG,Françoise,68205,Meyenheim,,
68,Haut-Rhin,SCHRUOFFENEGER,José,68217,Moosch,,
68,Haut-Rhin,MEHLEN,Josiane,68218,Morschwiller-le-Bas,LDVC,0.0
68,Haut-Rhin,WIEDER,Fernand,68222,Muespach-le-Haut,,
68,Haut-Rhin,LUTZ,Michèle,68224,Mulhouse,LDVD,0.0
68,Haut-Rhin,HEID,Philippe,68225,Munchhouse,,
68,Haut-Rhin,DISCHINGER,Pierre,68226,Munster,LDVD,0.0
68,Haut-Rhin,BOUCHE,Marc,68227,Muntzenheim,,
68,Haut-Rhin,ALVAREZ,Richard,68231,Neuf-Brisach,,
68,Haut-Rhin,ZEMB,Alain,68235,Niederhergheim,,
68,Haut-Rhin,LERDUNG,Christian,68240,Illtal,,
68,Haut-Rhin,SICK,Corinne,68242,Oberhergheim,,
68,Haut-Rhin,GEBER,Marie-Laure,68246,Obersaasheim,,
68,Haut-Rhin,JACQUEY,Guy,68249,Orbey,LDVD,0.0
68,Haut-Rhin,STAENDER,Marie-Josée,68250,Orschwihr,,
68,Haut-Rhin,KEMPF,Bernard,68252,Ostheim,,
68,Haut-Rhin,BEHE,Jean-Marie,68253,Ottmarsheim,,
68,Haut-Rhin,LICHTENBERGER,Aimé,68255,Pfaffenheim,,
68,Haut-Rhin,HILLMEYER,Francis,68256,Pfastatt,LDVD,0.0
68,Haut-Rhin,TORANELLI,Christophe,68258,Pulversheim,,
68,Haut-Rhin,PELTIER,Jean-Pierre,68260,Raedersheim,,
68,Haut-Rhin,PAULUS,Frank,68266,Réguisheim,,
68,Haut-Rhin,LECONTE,Alain,68267,Reiningue,,
68,Haut-Rhin,CHRIST,Jean-Louis,68269,Ribeauvillé,LDVD,0.0
68,Haut-Rhin,HAGENBACH,Vincent,68270,Richwiller,LDVD,0.0
68,Haut-Rhin,RICHARD,Loïc,68271,Riedisheim,LDVC,0.0
68,Haut-Rhin,KLACK,Daniel,68277,Riquewihr,,
68,Haut-Rhin,LITZLER,Thierry,68286,Rosenau,,
68,Haut-Rhin,TOUCAS,Jean-Pierre,68287,Rouffach,LLR,0.0
68,Haut-Rhin,DUSSOURD,Francis,68289,Ruelisheim,,
68,Haut-Rhin,SCHELCHER,Thierry,68291,Rumersheim-le-Haut,,
68,Haut-Rhin,WEHRLEN,Charles,68292,Saint-Amarin,,
68,Haut-Rhin,BURRUS,Jean-Marc,68294,Sainte-Croix-aux-Mines,,
68,Haut-Rhin,ACKERMANN,Mario,68295,Sainte-Croix-en-Plaine,,
68,Haut-Rhin,HESTIN,Noëllie,68298,Sainte-Marie-aux-Mines,LDVG,1.0
68,Haut-Rhin,OMEYER,Guy,68300,Sausheim,LDVD,0.0
68,Haut-Rhin,JUCHS,Bernard,68301,Schlierbach,,
68,Haut-Rhin,HIRTH,Bernard,68304,Sentheim,,
68,Haut-Rhin,BARNABE,Maurice,68305,Seppois-le-Bas,,
68,Haut-Rhin,TURRI,Pascal,68309,Sierentz,LDVD,0.0
68,Haut-Rhin,ROTOLO,Marcello,68315,Soultz-Haut-Rhin,LDVG,1.0
68,Haut-Rhin,BRESCHBÜHL,Philippe,68317,Soultzeren,,
68,Haut-Rhin,DIRINGER,Jean-Paul,68318,Soultzmatt,,
68,Haut-Rhin,STOFFEL,Paul,68320,Spechbach,,
68,Haut-Rhin,BELLONI,Thierry,68321,Staffelfelden,LDVC,0.0
68,Haut-Rhin,ROGER,Marc,68322,Steinbach,,
68,Haut-Rhin,THOMEN,Daniel,68329,Stosswihr,,
68,Haut-Rhin,SCHULLER,Jean-Marc,68331,Sundhoffen,,
68,Haut-Rhin,STOECKEL,Gilbert,68334,Thann,LDVC,0.0
68,Haut-Rhin,SCHLUSSEL,Benoît,68338,Turckheim,LDVD,0.0
68,Haut-Rhin,DUCHENE,Rémi,68342,Uffholtz,,
68,Haut-Rhin,MENSCH,Jean-Claude,68343,Ungersheim,,
68,Haut-Rhin,NEFF,Daniel,68348,Vieux-Thann,,
68,Haut-Rhin,TRENDEL,Isabelle,68349,Village-Neuf,LDVC,0.0
68,Haut-Rhin,MAS,Philippe,68352,Volgelsheim,,
68,Haut-Rhin,SCHIELIN,Jean-Claude,68355,Waldighoffen,,
68,Haut-Rhin,ERMEL,Mathieu,68359,Wattwiller,,
68,Haut-Rhin,MULLER,Lucien,68365,Wettolsheim,,
68,Haut-Rhin,BIGEL,Josiane,68367,Widensolen,,
68,Haut-Rhin,BURGARD,Gabriel,68368,Wihr-au-Val,,
68,Haut-Rhin,MARTINI,Jean-Luc,68372,Willer-sur-Thur,,
68,Haut-Rhin,NICOLE,Serge,68374,Wintzenheim,LDVC,0.0
68,Haut-Rhin,GOEPFERT,Yves,68375,Wittelsheim,LDVC,0.0
68,Haut-Rhin,HOMÉ,Antoine,68376,Wittenheim,LSOC,1.0
68,Haut-Rhin,HERBAUT,Jean-Louis,68379,Wolfgantzen,,
68,Haut-Rhin,LAUGEL,Michel,68384,Zillisheim,,
68,Haut-Rhin,STURCHLER,Philippe,68386,Zimmersheim,,
69,Rhône,REVERCHON,Jean-Pierre,01194,Jassans-Riottier,LDVD,0.0
69,Rhône,DUPEYRON,Norbert,42062,Chevrières,,
69,Rhône,CHIPIER,Yves,69003,Albigny-sur-Saône,,
69,Rhône,PONTET,René,69006,Amplepuis,LDVC,0.0
69,Rhône,BONNEFOUX,Richard,69007,Ampuis,,
69,Rhône,POMERET,Daniel,69009,Anse,LDVG,1.0
69,Rhône,ZANNETTACCI,Pierre-Jean,69010,L'Arbresle,LDVG,1.0
69,Rhône,ROMANET-CHANCRIN,Michel,69013,Arnas,LDVC,0.0
69,Rhône,BONNIER,Michel,69014,Aveize,,
69,Rhône,SOTTON,Sylvain,69018,Beaujeu,,
69,Rhône,PRONCHERY,Frédéric,69019,Belleville-en-Beaujolais,LDVC,0.0
69,Rhône,FOREST,Karine,69021,Bessenay,,
69,Rhône,LONGEFAY,Fabrice,69023,Blacé,,
69,Rhône,TERRIER,Pascal,69024,Val d'Oingt,LDVG,1.0
69,Rhône,BERARD,Serge,69027,Brignais,LDVD,0.0
69,Rhône,JEAN,Frédéric,69028,Brindas,LDVD,0.0
69,Rhône,BREAUD,Jérémie,69029,Bron,LLR,0.0
69,Rhône,LOTTE,Catherine,69031,Brussieu,,
69,Rhône,BERNARD,Charles-Henri,69032,Bully,,
69,Rhône,ENDERLIN,Angélique,69033,Cailloux-sur-Fontaines,,
69,Rhône,CLAUZEL,Christophe,69036,Cercié,,
69,Rhône,GAZAN,Véronique,69040,Champagne-au-Mont-d'Or,LDVC,0.0
69,Rhône,COMBET,Damien,69043,Chaponost,LDVD,0.0
69,Rhône,EYMARD,Gérald,69044,Charbonnières-les-Bains,LREM,0.0
69,Rhône,JOMARD,Evelyne,69045,Charentay,,
69,Rhône,ARAUJO,Olivier,69046,Charly,LDVD,0.0
69,Rhône,DUBUY,Laurent,69047,Charnay,,
69,Rhône,CHAVASSIEUX,Luc,69051,Chaussan,,
69,Rhône,BAY,Pascale,69052,Chazay-d'Azergues,LDVD,0.0
69,Rhône,ADAMO,Alix,69055,Les Chères,,
69,Rhône,PADILLA-QUINTANA,Thierry,69056,Chessy-les-Mines,,
69,Rhône,TEYSSIER,Marie-Pierre,69059,Civrieux-d'Azergues,,
69,Rhône,AURION,Rémi,69061,Cogny,,
69,Rhône,GERMAIN,Alain,69063,Collonges-au-Mont-d'Or,LDVD,0.0
69,Rhône,MARION,Philippe,69064,Condrieu,LDVD,0.0
69,Rhône,VERCHERE,Patrice,69066,Cours,LDVD,0.0
69,Rhône,CHERBLANC,Jean-Bernard,69067,Courzieu,,
69,Rhône,VERON,Patrick,69068,Couzon-au-Mont-d'Or,,
69,Rhône,CHADIER,Sandrine,69069,Craponne,LDVD,0.0
69,Rhône,MAIRE,Olivier,69070,Cublize,,
69,Rhône,GOUVERNEYRE,Pierre,69071,Curis-au-Mont-d'Or,,
69,Rhône,FOURNILLON,Rose-France,69072,Dardilly,LDVD,0.0
69,Rhône,TOURNIER,Jacques,69074,Denicé,,
69,Rhône,THIVILLIER,Alain,69076,Dommartin,,
69,Rhône,KRAEHN,Fabien,69080,Echalas,,
69,Rhône,MICHEL,Sébastien,69081,Ecully,LDVD,0.0
69,Rhône,GONIN,Bertrand,69083,Eveux,,
69,Rhône,MIGUET,Frédéric,69084,Fleurie,,
69,Rhône,BERRUCAZ,Gérard,69085,Fleurieu-sur-Saône,,
69,Rhône,BATALLA,Diogène,69086,Fleurieux-sur-l'Arbresle,,
69,Rhône,POULAIN,Virginie,69087,Fontaines-Saint-Martin,,
69,Rhône,POUZOL,Thierry,69088,Fontaines-sur-Saône,LDVC,0.0
69,Rhône,BOUDJELLABA,Mohamed,69091,Givors,LDVG,1.0
69,Rhône,DE LONGEVIALLE,Ghislain,69092,Gleizé,LDVD,0.0
69,Rhône,JOMARD,Pascale,69093,Grandris,,
69,Rhône,ROMIER,Bernard,69094,Grézieu-la-Varenne,LDVD,0.0
69,Rhône,ODO,Xavier,69096,Grigny,LDVD,0.0
69,Rhône,MURE,Nicolas,69099,Haute-Rivoire,,
69,Rhône,FREYER,Blandine,69100,Irigny,LDVC,0.0
69,Rhône,HYVERNAT,Jean-Paul,69106,Lachassagne,,
69,Rhône,DESPLACES,Marc,69107,Lamure-sur-Azergues,,
69,Rhône,MENICHON,Jacky,69108,Lancié,,
69,Rhône,BOUCHUT,Fabrice,69110,Larajasse,,
69,Rhône,SORIN,Nathalie,69112,Lentilly,LDVC,0.0
69,Rhône,THIEN,Michel,69115,Limas,LDVD,0.0
69,Rhône,VINCENT,Max,69116,Limonest,LDVC,0.0
69,Rhône,GRANGE,Charlotte,69117,Lissieu,,
69,Rhône,MARTINET,Guy,69118,Loire-sur-Rhône,,
69,Rhône,GALLET,Christian,69121,Lozanne,,
69,Rhône,DUGELAY,Valérie,69122,Lucenay,,
69,Rhône,COMMUN,Loïc,69127,Marcy-l'Etoile,LDVC,0.0
69,Rhône,BERGER,Marie-Agnès,69131,Messimy,,
69,Rhône,GAUQUELIN,Françoise,69133,Millery,LDVD,0.0
69,Rhône,THEVENON,René,69135,Deux-Grosnes,,
69,Rhône,FOUILLAND,Pierre,69136,Montagny,,
69,Rhône,GOUGET,Michel,69139,Montrottier,,
69,Rhône,PEIGNÉ,Claire,69140,Morancé,,
69,Rhône,PFEFFER,Renaud,69141,Mornant,LDVD,0.0
69,Rhône,DÉCHAMPS,Véronique,69142,La Mulatière,LDVD,0.0
69,Rhône,BIAGGI,Olivier,69148,Orliénas,,
69,Rhône,TACHON,Gérard,69151,Le Perréon,,
69,Rhône,CARDONA,Corinne,69153,Poleymieux-au-Mont-d'Or,,
69,Rhône,TISSOT,Philippe,69154,Pollionnay,,
69,Rhône,GOUTAGNY,Jean-Marc,69155,Pomeys,,
69,Rhône,BLANCHET,René,69156,Pommiers,,
69,Rhône,PRADEL,Christian,69157,Vindry-sur-Turdine,LDVC,0.0
69,Rhône,GASQUET,Jean-Paul,69159,Porte des Pierres Dorées,LDVD,0.0
69,Rhône,CHAMPALE,Aymeric,69160,Poule-les-Echarmeaux,,
69,Rhône,MICHAUD,Daniel,69162,Quincié-en-Beaujolais,,
69,Rhône,DAVID,Pascal,69163,Quincieux,,
69,Rhône,ROBIN,Jean-Paul,69165,Régnié-Durette,,
69,Rhône,VERGIAT,Eric,69168,Rochetaillée-sur-Saône,,
69,Rhône,FROMONT,Christian,69170,Rontalon,,
69,Rhône,REVELLIN-CLERC,Raymond,69171,Sain-Bel,,
69,Rhône,LAROCHE,Olivier,69173,Sarcey,,
69,Rhône,LAURENT,Monique,69175,Savigny,,
69,Rhône,SAVOIE,Arnaud,69176,Soucieu-en-Jarrest,LDVC,0.0
69,Rhône,ARNOLD,Guillaume,69177,Sourcieux-les-Mines,,
69,Rhône,GOUGNE,Yves,69179,Beauvallon,LDVC,0.0
69,Rhône,DELEIGUE,Marc,69189,Sainte-Colombe,,
69,Rhône,THIMONIER,Jean-Marc,69190,Sainte-Consorce,,
69,Rhône,GUILLOT,Patrick,69191,Saint-Cyr-au-Mont-d'Or,LDVD,0.0
69,Rhône,PERROT-BERTON,Claudine,69193,Saint-Cyr-sur-le-Rhône,,
69,Rhône,MATHIEU,Marie-Hélène,69194,Saint-Didier-au-Mont-d'Or,LDVD,0.0
69,Rhône,DUTHEL,Gilles,69197,Saint-Etienne-des-Oullières,,
69,Rhône,DUCHÊNE,Christian,69199,Saint-Fons,LDVG,1.0
69,Rhône,DUBESSY,Gilles,69200,Saint-Forgeux,,
69,Rhône,BERGER,Karine,69201,Sainte-Foy-l'Argentière,,
69,Rhône,SARSELLI,Véronique,69202,Sainte-Foy-lès-Lyon,LLR,0.0
69,Rhône,BADOIL,Alexis,69203,Saint-Genis-l'Argentière,,
69,Rhône,MILLET,Marylène,69204,Saint-Genis-Laval,LDVC,0.0
69,Rhône,CRETENET,Didier,69205,Saint-Genis-les-Ollières,LDVC,0.0
69,Rhône,BAGHDASSARIAN,Patrick,69206,Saint-Georges-de-Reneins,LDVD,0.0
69,Rhône,DELORME,Beatrice,69207,Saint-Germain-au-Mont-d'Or,,
69,Rhône,ANCIAN,Noël,69208,Saint-Germain-Nuelles,,
69,Rhône,BRUN,Pascal,69214,Saint-Jean-la-Bussière,,
69,Rhône,VARICHON,Jean-Paul,69218,Saint-Lager,,
69,Rhône,BREUZIN,Fabien,69219,Saint-Laurent-d'Agny,,
69,Rhône,VARLIETTE,Pierre,69220,Saint-Laurent-de-Chamousset,,
69,Rhône,CHAMBE,Régis,69227,Saint-Martin-en-Haut,LDVD,0.0
69,Rhône,GRIFFOND,Morgan,69231,Saint-Pierre-la-Palud,,
69,Rhône,JOYET,Guy,69234,Saint-Romain-de-Popey,,
69,Rhône,THOMAS,Luc,69235,Saint-Romain-en-Gal,,
69,Rhône,BANINO,Jérôme,69238,Saint-Symphorien-sur-Coise,LDVD,0.0
69,Rhône,CHARDON,Gérard,69239,Saint-Vérand,,
69,Rhône,OUTREBON,Pascal,69241,Taluyers,,
69,Rhône,PEYLACHON,Bruno,69243,Tarare,LDVD,0.0
69,Rhône,CHARMOT,Pascal,69244,Tassin-la-Demi-Lune,LLR,0.0
69,Rhône,CLARON,Claude,69249,Thurins,,
69,Rhône,PILLON,Gilles,69250,La Tour-de-Salvagny,LDVD,0.0
69,Rhône,JULLIEN,Daniel,69255,Vaugneray,LDVC,0.0
69,Rhône,GEOFFROY,Hélène,69256,Vaulx-en-Velin,LSOC,1.0
69,Rhône,PERRIN,Jean-Charles,69257,Vaux-en-Beaujolais,,
69,Rhône,PICARD,Michèle,69259,Vénissieux,LCOM,0.0
69,Rhône,VUILLEMARD,Julien,69260,Vernaison,LDVD,0.0
69,Rhône,RAVIER,Thomas,69264,Villefranche-sur-Saône,LDVD,0.0
69,Rhône,VAN STYVENDAEL,Cédric,69266,Villeurbanne,LSOC,1.0
69,Rhône,LAMURE,Thierry,69267,Villié-Morgon,,
69,Rhône,STARON,Catherine,69268,Vourles,,
69,Rhône,NELIAS,Agnès,69269,Yzeron,,
69,Rhône,SELLES,Jean Jacques,69271,Chassieu,LDVD,0.0
69,Rhône,CHONÉ,Jean-Philippe,69272,Communay,LDIV,0.0
69,Rhône,VIOLLET,Alain,69273,Corbas,LDVG,1.0
69,Rhône,FAUTRA,Laurence,69275,Décines-Charpieu,LLR,0.0
69,Rhône,VALÉRO,Daniel,69277,Genas,LDVD,0.0
69,Rhône,GIRAUD,Valérie,69278,Genay,LDVC,0.0
69,Rhône,BARGE,Lucien,69279,Jonage,LDVD,0.0
69,Rhône,VILLARD,Claude,69280,Jons,,
69,Rhône,ABELLAN,Timotéo,69281,Marennes,,
69,Rhône,QUINIOU,Christophe,69282,Meyzieu,LLR,0.0
69,Rhône,SUCHET,Gilbert,69284,Montanay,,
69,Rhône,VINCENDET,Alexandre,69286,Rillieux-la-Pape,LLR,0.0
69,Rhône,JOURDAIN,Jean-Pierre,69287,Saint-Bonnet-de-Mure,LDVD,0.0
69,Rhône,FIORINI,Patrick,69288,Saint-Laurent-de-Mure,LDVD,0.0
69,Rhône,IBANEZ,Raphaël,69289,Saint-Pierre-de-Chandieu,LDVD,0.0
69,Rhône,GASCON,Gilles,69290,Saint-Priest,LLR,0.0
69,Rhône,BALLESIO,Pierre,69291,Saint-Symphorien-d'Ozon,LDVD,0.0
69,Rhône,MONNIER,Damien,69292,Sathonay-Camp,LDVC,0.0
69,Rhône,BIDON,Gilles,69293,Sathonay-Village,,
69,Rhône,BONNEFOY,Mireille,69294,Sérézin-du-Rhône,,
69,Rhône,BOULUD,Michel,69295,Simandres,,
69,Rhône,BARRAL,Guy,69296,Solaize,,
69,Rhône,SCOTTI,Mattia,69297,Ternay,LDIV,0.0
69,Rhône,MARMONIER,Pierre,69299,Colombier-Saugnieu,,
70,Haute-Saône,TRAMESEL,Jean-Claude,70006,Aillevillers-et-Lyaumont,,
70,Haute-Saône,KUBLER,Jean-Claude,70117,Châlonvillars,,
70,Haute-Saône,FAIVRE,Marie-Claire,70120,Champagney,LDVG,1.0
70,Haute-Saône,COLINET,Patrice,70122,Champlitte,,
70,Haute-Saône,VILLENEUVE,Régis,70198,Dampierre-sur-Salon,,
70,Haute-Saône,VIEILLE,Serge,70207,Echenoz-la-Méline,,
70,Haute-Saône,CHASSARD,Christian,70240,Fontaine-lès-Luxeuil,,
70,Haute-Saône,FRANÇOIS,Karine,70248,Frahier-et-Chatebier,,
70,Haute-Saône,PETITJEAN,Éric,70258,Froideconche,,
70,Haute-Saône,TARY,Christophe,70261,Frotey-lès-Vesoul,,
70,Haute-Saône,LAURENÇOT,Christophe,70279,Gray,LDVD,0.0
70,Haute-Saône,CLEMENT,Christelle,70282,Gy,,
70,Haute-Saône,BURKHALTER,Fernand,70285,Héricourt,LDVG,1.0
70,Haute-Saône,HOULLEY,Eric,70310,Lure,LDVG,1.0
70,Haute-Saône,BURGHARD,Frédéric,70311,Luxeuil-les-Bains,LDVD,0.0
70,Haute-Saône,ORTEGA,Luc,70321,Magny-Vernois,,
70,Haute-Saône,BALLOT,Vincent,70334,Marnay,,
70,Haute-Saône,PINOT,Régis,70339,Mélisey,,
70,Haute-Saône,DUDNIK,Serge,70378,Navenne,,
70,Haute-Saône,HENNING,Frédérick,70408,Pesmes,,
70,Haute-Saône,PEPE,Jean,70421,Port-sur-Saône,,
70,Haute-Saône,POLIEN,Jean-Jacques,70428,Pusey,,
70,Haute-Saône,BIDOYEN,Bruno,70433,Quincey,,
70,Haute-Saône,WANTZ,Nadine,70447,Rioz,,
70,Haute-Saône,CORNU,Benoît,70451,Ronchamp,,
70,Haute-Saône,PIQUARD,Bernard,70455,Roye,,
70,Haute-Saône,OUDOT,Francis,70459,Saint-Barthélemy,,
70,Haute-Saône,CARAVATI,Maryline,70464,Saint-Germain,,
70,Haute-Saône,BORDOT,Thierry,70467,Saint-Loup-sur-Semouse,,
70,Haute-Saône,DESHAYES,Jacques,70473,Saint-Sauveur,,
70,Haute-Saône,FRIQUET,Carmen,70482,Scey-sur-Saône-et-Saint-Albin,,
70,Haute-Saône,MUNIER,Nadine,70513,Vaivre-et-Montoille,,
70,Haute-Saône,CHRETIEN,Alain,70550,Vesoul,LDVC,0.0
71,Saône-Et-Loire,DOUSSOT,Jacques,01370,Saint-Laurent-sur-Saône,,
71,Saône-Et-Loire,VIVIER,Stéphane Luc,71002,L'Abergement-Sainte-Colombe,,
71,Saône-Et-Loire,BEAL,Brigitte,71004,Allériot,,
71,Saône-Et-Loire,CHAUVET,Vincent,71014,Autun,LDVC,0.0
71,Saône-Et-Loire,MAZUREK,Hervé,71040,Blanzy,LDVG,1.0
71,Saône-Et-Loire,GUEUGNEAU,Edith,71047,Bourbon-Lancy,LDVG,1.0
71,Saône-Et-Loire,VADOT,Anthony,71056,Branges,,
71,Saône-Et-Loire,CORDELIER,Chantal,71059,Le Breuil,LSOC,1.0
71,Saône-Et-Loire,LANOISELET,Dominique,71070,Buxy,,
71,Saône-Et-Loire,LAURENT,Sebastien,71073,Chagny,LDVD,0.0
71,Saône-Et-Loire,PLATRET,Gilles,71076,Chalon-sur-Saône,LLR,0.0
71,Saône-Et-Loire,SASSIGNOL,Annie,71081,Champforgeuil,,
71,Saône-Et-Loire,CARREAU,Herve,71090,La Chapelle-de-Guinchay,LDVD,0.0
71,Saône-Et-Loire,ROBIN,Christine,71105,Charnay-lès-Mâcon,LDVC,0.0
71,Saône-Et-Loire,BERTHIER,Pierre,71106,Charolles,LDVD,0.0
71,Saône-Et-Loire,SCHWOB,Joëlle,71117,Châtenoy-en-Bresse,,
71,Saône-Et-Loire,BERGERET,Vincent,71118,Châtenoy-le-Royal,LLR,0.0
71,Saône-Et-Loire,PAPPAS,Catherine,71119,Chaudenay,,
71,Saône-Et-Loire,DUMOULIN,Stéphanie,71120,Chauffailles,LDIV,0.0
71,Saône-Et-Loire,ROBERT,Alain,71132,Ciry-le-Noble,,
71,Saône-Et-Loire,LAVENIR,Christian,71133,La Clayette,,
71,Saône-Et-Loire,FAUVET,Marie,71137,Cluny,LDVG,1.0
71,Saône-Et-Loire,LECONTE,Emile,71149,Couches,,
71,Saône-Et-Loire,MARTI,David,71153,Le Creusot,LDVG,1.0
71,Saône-Et-Loire,BOULLING,Pascal,71154,Crissey,,
71,Saône-Et-Loire,LACROIX MFOUARA,Béatrice,71158,Cuisery,,
71,Saône-Et-Loire,LHOSTE,André,71162,Curgy,,
71,Saône-Et-Loire,DILLY,Marie-Claire,71170,Demigny,,
71,Saône-Et-Loire,GROSJEAN,Olivier,71182,Dracy-le-Fort,,
71,Saône-Et-Loire,JANNOT,Eric,71187,Ecuisses,,
71,Saône-Et-Loire,NICOLAS,Jean-François,71190,Epinac,,
71,Saône-Et-Loire,COMMEAU,Dominique,71192,Etang-sur-Arroux,,
71,Saône-Et-Loire,MEUNIER-CHANUT,Nelly,71202,Fontaines,,
71,Saône-Et-Loire,JAUNET,Jean-François,71212,Génelard,,
71,Saône-Et-Loire,FOURNIER,Philippe,71215,Gergy,,
71,Saône-Et-Loire,LOTTE,Dominique,71230,Gueugnon,LDVG,1.0
71,Saône-Et-Loire,DEYNOUX,Dominique,71235,Hurigny,,
71,Saône-Et-Loire,BECOUSSE,Jean-Claude,71249,Laives,,
71,Saône-Et-Loire,BOUCHET,Frédéric,71263,Louhans,LDVD,0.0
71,Saône-Et-Loire,HUGON,Stéphane,71269,Lux,,
71,Saône-Et-Loire,COURTOIS,Jean-Patrick,71270,Mâcon,LDVC,0.0
71,Saône-Et-Loire,IGONNET,Thierry,71289,Matour,,
71,Saône-Et-Loire,ANDRIOT,Pierre,71292,Mellecey,,
71,Saône-Et-Loire,JUILLOT,Dominique,71294,Mercurey,,
71,Saône-Et-Loire,NALTET,Jean-Luc,71295,Mervans,,
71,Saône-Et-Loire,JARROT,Marie-Claude,71306,Montceau-les-Mines,LDVD,0.0
71,Saône-Et-Loire,BUISSON,Thierry,71309,Montcenis,,
71,Saône-Et-Loire,RAMEAU,Pascal,71325,La Motte-Saint-Jean,,
71,Saône-Et-Loire,NOEL,Yvan,71333,Oslon,,
71,Saône-Et-Loire,DESMARD,Jean-Michel,71336,Ouroux-sur-Saône,,
71,Saône-Et-Loire,LORTON,Nicolas,71340,Palinges,,
71,Saône-Et-Loire,NESME,Jean-Marc,71342,Paray-le-Monial,LDVD,0.0
71,Saône-Et-Loire,GRUET,Aline,71351,Pierre-de-Bresse,,
71,Saône-Et-Loire,DESROCHES,Pierre,71360,Prissé,,
71,Saône-Et-Loire,LUQUET,Robert,71371,La Roche-Vineuse,,
71,Saône-Et-Loire,VACHER,Yannick,71372,Romanèche-Thorins,,
71,Saône-Et-Loire,TRAPON,Sylvie Laurence,71378,Rully,,
71,Saône-Et-Loire,PARISOT,Denis,71379,Sagy,,
71,Saône-Et-Loire,VALETTE,Noël,71390,Saint-Berain-sous-Sanvignes,,
71,Saône-Et-Loire,RAVAT,Thierry,71398,Saint-Christophe-en-Bresse,,
71,Saône-Et-Loire,BORDET,Didier,71417,Saint-Gengoux-le-National,,
71,Saône-Et-Loire,ROBELIN,Nadine,71419,Saint-Germain-du-Bois,,
71,Saône-Et-Loire,GUIGUE,Christian Abel,71420,Saint-Germain-du-Plain,,
71,Saône-Et-Loire,MORENO,Félix,71436,Saint-Laurent-d'Andenay,,
71,Saône-Et-Loire,GARNIER,Jean-Frédéric,71443,Saint-Loup-Géanges,,
71,Saône-Et-Loire,RIGAUD,Gérard,71444,Saint-Loup-de-Varennes,,
71,Saône-Et-Loire,BURDIN,Raymond,71445,Saint-Marcel,LDVD,0.0
71,Saône-Et-Loire,DESPLAT,Bernard,71448,Saint-Martin-Belle-Roche,,
71,Saône-Et-Loire,GAUDRY,Guy,71456,Saint-Martin-en-Bresse,,
71,Saône-Et-Loire,PLISSONNIER,Florence,71475,Saint-Rémy,LDVD,0.0
71,Saône-Et-Loire,FALLOURD,Pascale,71479,Saint-Sernin-du-Bois,,
71,Saône-Et-Loire,CHAMOULAUD,Sophie,71481,Saint-Symphorien-d'Ancelles,,
71,Saône-Et-Loire,LAURENCY,Didier,71484,Saint-Usuge,,
71,Saône-Et-Loire,PHILIBERT,Alain,71486,Saint-Vallier,LDVG,1.0
71,Saône-Et-Loire,PONSOT,Elisabeth,71491,Saint-Yan,,
71,Saône-Et-Loire,JONDET,Gilles,71497,Sancé,,
71,Saône-Et-Loire,LAGRANGE,Jean-Claude,71499,Sanvignes-les-Mines,LDVG,1.0
71,Saône-Et-Loire,GOYOT,Robert,71506,Savigny-en-Revermont,,
71,Saône-Et-Loire,MARCEAU,Florence,71512,Sennecey-le-Grand,,
71,Saône-Et-Loire,FAGUET,Vincent,71513,Senozan,,
